TMK13,TMK9,TMK_Island,TMK_Zone,TMK_Sec,TMK_Plat,TMK_Parcel,TMK_CPR
2140050400005,214005040000,2,14,00,504,0000,5
2140050400007,214005040000,2,14,00,504,0000,7
2140050400008,214005040000,2,14,00,504,0000,8
2140050400009,214005040000,2,14,00,504,0000,9
2140050400010,214005040001,2,14,00,504,0001,0
2140050400011,214005040001,2,14,00,504,0001,1
2140050400012,214005040001,2,14,00,504,0001,2
2140050400013,214005040001,2,14,00,504,0001,3
2140050400014,214005040001,2,14,00,504,0001,4
2140050400015,214005040001,2,14,00,504,0001,5
2140050400016,214005040001,2,14,00,504,0001,6
2140050400017,214005040001,2,14,00,504,0001,7
2140050400018,214005040001,2,14,00,504,0001,8
2140050400019,214005040001,2,14,00,504,0001,9
2140050400020,214005040002,2,14,00,504,0002,0
2140050410000,214005041000,2,14,00,504,1000,0
2140050410000,214005041000,2,14,00,504,1000,0
2140050430000,214005043000,2,14,00,504,3000,0
2140050440000,214005044000,2,14,00,504,4000,0
2140050440000,214005044000,2,14,00,504,4000,0
2140050450000,214005045000,2,14,00,504,5000,0
2140050460000,214005046000,2,14,00,504,6000,0
2140050480000,214005048000,2,14,00,504,8000,0
2140050480000,214005048000,2,14,00,504,8000,0
2140050490000,214005049000,2,14,00,504,9000,0
2140060030000,214006003000,2,14,00,600,3000,0
2140060070000,214006007000,2,14,00,600,7000,0
2140060120000,214006012000,2,14,00,601,2000,0
2140060120000,214006012000,2,14,00,601,2000,0
2140060150000,214006015000,2,14,00,601,5000,0
2140060160000,214006016000,2,14,00,601,6000,0
2140060170000,214006017000,2,14,00,601,7000,0
2140060190000,214006019000,2,14,00,601,9000,0
2140060190000,214006019000,2,14,00,601,9000,0
2140060200000,214006020000,2,14,00,602,0000,0
2140060210000,214006021000,2,14,00,602,1000,0
2140060220000,214006022000,2,14,00,602,2000,0
2140060280000,214006028000,2,14,00,602,8000,0
2140060280000,214006028000,2,14,00,602,8000,0
2140060290000,214006029000,2,14,00,602,9000,0
2140060300000,214006030000,2,14,00,603,0000,0
2140060320000,214006032000,2,14,00,603,2000,0
2140060360000,214006036000,2,14,00,603,6000,0
2140060400000,214006040000,2,14,00,604,0000,0
2140070160000,214007016000,2,14,00,701,6000,0
2140080030000,214008003000,2,14,00,800,3000,0
2140080040000,214008004000,2,14,00,800,4000,0
2140080050000,214008005000,2,14,00,800,5000,0
2140080060000,214008006000,2,14,00,800,6000,0
2140080080000,214008008000,2,14,00,800,8000,0
2140080110000,214008011000,2,14,00,801,1000,0
2140080120000,214008012000,2,14,00,801,2000,0
2140080120000,214008012000,2,14,00,801,2000,0
2140080130000,214008013000,2,14,00,801,3000,0
2140080140000,214008014000,2,14,00,801,4000,0
2140080140000,214008014000,2,14,00,801,4000,0
2140080160000,214008016000,2,14,00,801,6000,0
2140080170000,214008017000,2,14,00,801,7000,0
2140080170000,214008017000,2,14,00,801,7000,0
2140080180000,214008018000,2,14,00,801,8000,0
2140080190000,214008019000,2,14,00,801,9000,0
2140080200000,214008020000,2,14,00,802,0000,0
2140080210000,214008021000,2,14,00,802,1000,0
2140080220000,214008022000,2,14,00,802,2000,0
2140080220000,214008022000,2,14,00,802,2000,0
2140080230000,214008023000,2,14,00,802,3000,0
2140080240000,214008024000,2,14,00,802,4000,0
2140080270000,214008027000,2,14,00,802,7000,0
2140080330000,214008033000,2,14,00,803,3000,0
2140080330000,214008033000,2,14,00,803,3000,0
2140080350000,214008035000,2,14,00,803,5000,0
2140080360000,214008036000,2,14,00,803,6000,0
2140080370000,214008037000,2,14,00,803,7000,0
2140080410000,214008041000,2,14,00,804,1000,0
2140100020000,214010002000,2,14,01,000,2000,0
2140100020000,214010002000,2,14,01,000,2000,0
2140100060000,214010006000,2,14,01,000,6000,0
2140100160000,214010016000,2,14,01,001,6000,0
2140100180000,214010018000,2,14,01,001,8000,0
2140100190000,214010019000,2,14,01,001,9000,0
2140100200000,214010020000,2,14,01,002,0000,0
2140100210000,214010021000,2,14,01,002,1000,0
2140100210000,214010021000,2,14,01,002,1000,0
2140100220002,214010022000,2,14,01,002,2000,2
2140100220003,214010022000,2,14,01,002,2000,3
2140100220004,214010022000,2,14,01,002,2000,4
2140100220005,214010022000,2,14,01,002,2000,5
2140100220006,214010022000,2,14,01,002,2000,6
2140100240000,214010024000,2,14,01,002,4000,0
2140100240000,214010024000,2,14,01,002,4000,0
2140100240000,214010024000,2,14,01,002,4000,0
2140100260000,214010026000,2,14,01,002,6000,0
2140100360000,214010036000,2,14,01,003,6000,0
2140110010000,214011001000,2,14,01,100,1000,0
2140110020000,214011002000,2,14,01,100,2000,0
2140110020000,214011002000,2,14,01,100,2000,0
2140110050000,214011005000,2,14,01,100,5000,0
2140110050000,214011005000,2,14,01,100,5000,0
2140110090000,214011009000,2,14,01,100,9000,0
2140110100000,214011010000,2,14,01,101,0000,0
2140110100000,214011010000,2,14,01,101,0000,0
2140110120000,214011012000,2,14,01,101,2000,0
2140110120000,214011012000,2,14,01,101,2000,0
2140110130000,214011013000,2,14,01,101,3000,0
2140110130000,214011013000,2,14,01,101,3000,0
2140110130000,214011013000,2,14,01,101,3000,0
2140110180000,214011018000,2,14,01,101,8000,0
2140110220000,214011022000,2,14,01,102,2000,0
2140110240000,214011024000,2,14,01,102,4000,0
2140110240000,214011024000,2,14,01,102,4000,0
2140110260000,214011026000,2,14,01,102,6000,0
2140110270000,214011027000,2,14,01,102,7000,0
2140110290000,214011029000,2,14,01,102,9000,0
2140110320000,214011032000,2,14,01,103,2000,0
2140110330000,214011033000,2,14,01,103,3000,0
2140110330000,214011033000,2,14,01,103,3000,0
2140110340000,214011034000,2,14,01,103,4000,0
2140110350000,214011035000,2,14,01,103,5000,0
2140110350000,214011035000,2,14,01,103,5000,0
2140110360000,214011036000,2,14,01,103,6000,0
2140110370000,214011037000,2,14,01,103,7000,0
2140110390000,214011039000,2,14,01,103,9000,0
2140110390000,214011039000,2,14,01,103,9000,0
2140110410000,214011041000,2,14,01,104,1000,0
2140110410000,214011041000,2,14,01,104,1000,0
2140110440000,214011044000,2,14,01,104,4000,0
2140110440000,214011044000,2,14,01,104,4000,0
2140110450000,214011045000,2,14,01,104,5000,0
2140110450000,214011045000,2,14,01,104,5000,0
2140110460000,214011046000,2,14,01,104,6000,0
2140110480000,214011048000,2,14,01,104,8000,0
2140110490000,214011049000,2,14,01,104,9000,0
2140110490000,214011049000,2,14,01,104,9000,0
2140110500000,214011050000,2,14,01,105,0000,0
2140110500001,214011050000,2,14,01,105,0000,1
2140110500001,214011050000,2,14,01,105,0000,1
2140110500002,214011050000,2,14,01,105,0000,2
2140110510000,214011051000,2,14,01,105,1000,0
2140110530000,214011053000,2,14,01,105,3000,0
2140110540000,214011054000,2,14,01,105,4000,0
2140110590000,214011059000,2,14,01,105,9000,0
2140110600000,214011060000,2,14,01,106,0000,0
2140110620000,214011062000,2,14,01,106,2000,0
2140110640000,214011064000,2,14,01,106,4000,0
2140110670000,214011067000,2,14,01,106,7000,0
2140110730000,214011073000,2,14,01,107,3000,0
2140120040000,214012004000,2,14,01,200,4000,0
2140120050000,214012005000,2,14,01,200,5000,0
2140120050000,214012005000,2,14,01,200,5000,0
2140120050000,214012005000,2,14,01,200,5000,0
2140120080000,214012008000,2,14,01,200,8000,0
2140120090000,214012009000,2,14,01,200,9000,0
2140120100000,214012010000,2,14,01,201,0000,0
2140120110000,214012011000,2,14,01,201,1000,0
2140120110000,214012011000,2,14,01,201,1000,0
2140120120000,214012012000,2,14,01,201,2000,0
2140120120000,214012012000,2,14,01,201,2000,0
2140120120000,214012012000,2,14,01,201,2000,0
2140120130000,214012013000,2,14,01,201,3000,0
2140120130000,214012013000,2,14,01,201,3000,0
2140120140000,214012014000,2,14,01,201,4000,0
2140120150000,214012015000,2,14,01,201,5000,0
2140120150000,214012015000,2,14,01,201,5000,0
2140120150000,214012015000,2,14,01,201,5000,0
2140120160000,214012016000,2,14,01,201,6000,0
2140120200000,214012020000,2,14,01,202,0000,0
2140130020000,214013002000,2,14,01,300,2000,0
2140130030000,214013003000,2,14,01,300,3000,0
2140130030000,214013003000,2,14,01,300,3000,0
2140130040000,214013004000,2,14,01,300,4000,0
2140130050000,214013005000,2,14,01,300,5000,0
2140130050000,214013005000,2,14,01,300,5000,0
2140130060000,214013006000,2,14,01,300,6000,0
2140130070000,214013007000,2,14,01,300,7000,0
2140130080000,214013008000,2,14,01,300,8000,0
2140130090000,214013009000,2,14,01,300,9000,0
2140130100000,214013010000,2,14,01,301,0000,0
2140130120000,214013012000,2,14,01,301,2000,0
2140130130000,214013013000,2,14,01,301,3000,0
2140130160000,214013016000,2,14,01,301,6000,0
2140130160000,214013016000,2,14,01,301,6000,0
2140130170000,214013017000,2,14,01,301,7000,0
2140130180000,214013018000,2,14,01,301,8000,0
2140130190000,214013019000,2,14,01,301,9000,0
2140130190000,214013019000,2,14,01,301,9000,0
2140130200000,214013020000,2,14,01,302,0000,0
2140130210000,214013021000,2,14,01,302,1000,0
2140130230000,214013023000,2,14,01,302,3000,0
2140130240000,214013024000,2,14,01,302,4000,0
2140130250000,214013025000,2,14,01,302,5000,0
2140130250000,214013025000,2,14,01,302,5000,0
2140130250000,214013025000,2,14,01,302,5000,0
2140130260000,214013026000,2,14,01,302,6000,0
2140130270000,214013027000,2,14,01,302,7000,0
2140130270000,214013027000,2,14,01,302,7000,0
2140130280000,214013028000,2,14,01,302,8000,0
2140130290000,214013029000,2,14,01,302,9000,0
2140130290000,214013029000,2,14,01,302,9000,0
2140130300000,214013030000,2,14,01,303,0000,0
2140130310000,214013031000,2,14,01,303,1000,0
2140130320000,214013032000,2,14,01,303,2000,0
2140130330000,214013033000,2,14,01,303,3000,0
2140130340000,214013034000,2,14,01,303,4000,0
2140130390000,214013039000,2,14,01,303,9000,0
2140130400000,214013040000,2,14,01,304,0000,0
2140130410000,214013041000,2,14,01,304,1000,0
2140130420000,214013042000,2,14,01,304,2000,0
2140130430000,214013043000,2,14,01,304,3000,0
2140130450000,214013045000,2,14,01,304,5000,0
2140130460000,214013046000,2,14,01,304,6000,0
2140130470000,214013047000,2,14,01,304,7000,0
2140130480000,214013048000,2,14,01,304,8000,0
2140130490000,214013049000,2,14,01,304,9000,0
2140130510000,214013051000,2,14,01,305,1000,0
2140130520000,214013052000,2,14,01,305,2000,0
2140130530000,214013053000,2,14,01,305,3000,0
2140130540000,214013054000,2,14,01,305,4000,0
2140130550000,214013055000,2,14,01,305,5000,0
2140130560000,214013056000,2,14,01,305,6000,0
2140130570000,214013057000,2,14,01,305,7000,0
2140130570000,214013057000,2,14,01,305,7000,0
2140130580000,214013058000,2,14,01,305,8000,0
2140130590000,214013059000,2,14,01,305,9000,0
2140130600000,214013060000,2,14,01,306,0000,0
2140130610000,214013061000,2,14,01,306,1000,0
2140130620000,214013062000,2,14,01,306,2000,0
2140130650000,214013065000,2,14,01,306,5000,0
2140130660000,214013066000,2,14,01,306,6000,0
2140130660000,214013066000,2,14,01,306,6000,0
2140130680000,214013068000,2,14,01,306,8000,0
2140130680000,214013068000,2,14,01,306,8000,0
2140130690000,214013069000,2,14,01,306,9000,0
2140130700000,214013070000,2,14,01,307,0000,0
2140140010000,214014001000,2,14,01,400,1000,0
2140140030000,214014003000,2,14,01,400,3000,0
2140140040000,214014004000,2,14,01,400,4000,0
2140140050000,214014005000,2,14,01,400,5000,0
2140140050000,214014005000,2,14,01,400,5000,0
2140140060000,214014006000,2,14,01,400,6000,0
2140140060000,214014006000,2,14,01,400,6000,0
2140140070000,214014007000,2,14,01,400,7000,0
2140140080000,214014008000,2,14,01,400,8000,0
2140140090000,214014009000,2,14,01,400,9000,0
2140140100000,214014010000,2,14,01,401,0000,0
2140140110000,214014011000,2,14,01,401,1000,0
2140140120000,214014012000,2,14,01,401,2000,0
2140140130000,214014013000,2,14,01,401,3000,0
2140140140000,214014014000,2,14,01,401,4000,0
2140140150000,214014015000,2,14,01,401,5000,0
2140140160000,214014016000,2,14,01,401,6000,0
2140140170000,214014017000,2,14,01,401,7000,0
2140140170000,214014017000,2,14,01,401,7000,0
2140140180000,214014018000,2,14,01,401,8000,0
2140140190000,214014019000,2,14,01,401,9000,0
2140140190000,214014019000,2,14,01,401,9000,0
2140140200000,214014020000,2,14,01,402,0000,0
2140140200000,214014020000,2,14,01,402,0000,0
2140140230000,214014023000,2,14,01,402,3000,0
2140140240000,214014024000,2,14,01,402,4000,0
2140140250000,214014025000,2,14,01,402,5000,0
2140140260000,214014026000,2,14,01,402,6000,0
2140140270000,214014027000,2,14,01,402,7000,0
2140140280000,214014028000,2,14,01,402,8000,0
2140140280000,214014028000,2,14,01,402,8000,0
2140140290000,214014029000,2,14,01,402,9000,0
2140140300001,214014030000,2,14,01,403,0000,1
2140140300002,214014030000,2,14,01,403,0000,2
2140140310000,214014031000,2,14,01,403,1000,0
2140140320000,214014032000,2,14,01,403,2000,0
2140140320000,214014032000,2,14,01,403,2000,0
2140140340000,214014034000,2,14,01,403,4000,0
2140140350000,214014035000,2,14,01,403,5000,0
2140140360000,214014036000,2,14,01,403,6000,0
2140140370000,214014037000,2,14,01,403,7000,0
2140140380000,214014038000,2,14,01,403,8000,0
2140140390000,214014039000,2,14,01,403,9000,0
2140140400000,214014040000,2,14,01,404,0000,0
2140140410000,214014041000,2,14,01,404,1000,0
2140140420000,214014042000,2,14,01,404,2000,0
2140140430000,214014043000,2,14,01,404,3000,0
2140140440000,214014044000,2,14,01,404,4000,0
2140140450000,214014045000,2,14,01,404,5000,0
2140140460000,214014046000,2,14,01,404,6000,0
2140140470000,214014047000,2,14,01,404,7000,0
2140140480000,214014048000,2,14,01,404,8000,0
2140140490000,214014049000,2,14,01,404,9000,0
2140140500000,214014050000,2,14,01,405,0000,0
2140140510000,214014051000,2,14,01,405,1000,0
2140140530000,214014053000,2,14,01,405,3000,0
2140150010000,214015001000,2,14,01,500,1000,0
2140150020000,214015002000,2,14,01,500,2000,0
2140150030000,214015003000,2,14,01,500,3000,0
2140150040000,214015004000,2,14,01,500,4000,0
2140150050000,214015005000,2,14,01,500,5000,0
2140150060000,214015006000,2,14,01,500,6000,0
2140150070000,214015007000,2,14,01,500,7000,0
2140150080000,214015008000,2,14,01,500,8000,0
2140150090000,214015009000,2,14,01,500,9000,0
2140150100000,214015010000,2,14,01,501,0000,0
2140150110000,214015011000,2,14,01,501,1000,0
2140150120000,214015012000,2,14,01,501,2000,0
2140150130000,214015013000,2,14,01,501,3000,0
2140150140000,214015014000,2,14,01,501,4000,0
2150020080000,215002008000,2,15,00,200,8000,0
2150020220000,215002022000,2,15,00,202,2000,0
2150030010000,215003001000,2,15,00,300,1000,0
2150030030000,215003003000,2,15,00,300,3000,0
2150030060000,215003006000,2,15,00,300,6000,0
2150030060000,215003006000,2,15,00,300,6000,0
2150030060000,215003006000,2,15,00,300,6000,0
2150030080000,215003008000,2,15,00,300,8000,0
2150030080000,215003008000,2,15,00,300,8000,0
2150030090000,215003009000,2,15,00,300,9000,0
2150030110000,215003011000,2,15,00,301,1000,0
2150030120000,215003012000,2,15,00,301,2000,0
2150030130000,215003013000,2,15,00,301,3000,0
2150030130000,215003013000,2,15,00,301,3000,0
2150030140000,215003014000,2,15,00,301,4000,0
2150030140000,215003014000,2,15,00,301,4000,0
2150030200000,215003020000,2,15,00,302,0000,0
2150030200000,215003020000,2,15,00,302,0000,0
2150030230000,215003023000,2,15,00,302,3000,0
2150030230000,215003023000,2,15,00,302,3000,0
2150030240000,215003024000,2,15,00,302,4000,0
2150030260000,215003026000,2,15,00,302,6000,0
2150030300000,215003030000,2,15,00,303,0000,0
2150030310000,215003031000,2,15,00,303,1000,0
2150030310000,215003031000,2,15,00,303,1000,0
2150030320000,215003032000,2,15,00,303,2000,0
2150030330000,215003033000,2,15,00,303,3000,0
2150040020000,215004002000,2,15,00,400,2000,0
2150040030000,215004003000,2,15,00,400,3000,0
2150040080000,215004008000,2,15,00,400,8000,0
2150040090000,215004009000,2,15,00,400,9000,0
2150040090000,215004009000,2,15,00,400,9000,0
2150040110000,215004011000,2,15,00,401,1000,0
2150040120000,215004012000,2,15,00,401,2000,0
2150040150000,215004015000,2,15,00,401,5000,0
2150040150000,215004015000,2,15,00,401,5000,0
2150040170000,215004017000,2,15,00,401,7000,0
2150040180000,215004018000,2,15,00,401,8000,0
2150050060000,215005006000,2,15,00,500,6000,0
2150050080000,215005008000,2,15,00,500,8000,0
2150050090000,215005009000,2,15,00,500,9000,0
2150050100000,215005010000,2,15,00,501,0000,0
2150050110000,215005011000,2,15,00,501,1000,0
2150050120000,215005012000,2,15,00,501,2000,0
2150050150000,215005015000,2,15,00,501,5000,0
2150050160000,215005016000,2,15,00,501,6000,0
2150050160000,215005016000,2,15,00,501,6000,0
2150050160000,215005016000,2,15,00,501,6000,0
2150050170000,215005017000,2,15,00,501,7000,0
2150050190000,215005019000,2,15,00,501,9000,0
2150050200000,215005020000,2,15,00,502,0000,0
2150050210000,215005021000,2,15,00,502,1000,0
2150050210000,215005021000,2,15,00,502,1000,0
2150060030000,215006003000,2,15,00,600,3000,0
2150060050000,215006005000,2,15,00,600,5000,0
2150060050000,215006005000,2,15,00,600,5000,0
2150060060000,215006006000,2,15,00,600,6000,0
2150060070000,215006007000,2,15,00,600,7000,0
2150060090000,215006009000,2,15,00,600,9000,0
2150060120000,215006012000,2,15,00,601,2000,0
2150060120000,215006012000,2,15,00,601,2000,0
2150060140000,215006014000,2,15,00,601,4000,0
2150060150000,215006015000,2,15,00,601,5000,0
2150070020000,215007002000,2,15,00,700,2000,0
2150070030000,215007003000,2,15,00,700,3000,0
2150070050000,215007005000,2,15,00,700,5000,0
2150070060000,215007006000,2,15,00,700,6000,0
2150070070000,215007007000,2,15,00,700,7000,0
2150070080000,215007008000,2,15,00,700,8000,0
2150070090000,215007009000,2,15,00,700,9000,0
2150070100000,215007010000,2,15,00,701,0000,0
2150080060000,215008006000,2,15,00,800,6000,0
2150080090000,215008009000,2,15,00,800,9000,0
2150080100000,215008010000,2,15,00,801,0000,0
2150080100000,215008010000,2,15,00,801,0000,0
2150080120000,215008012000,2,15,00,801,2000,0
2150080120000,215008012000,2,15,00,801,2000,0
2150090010000,215009001000,2,15,00,900,1000,0
2150090010000,215009001000,2,15,00,900,1000,0
2150090020000,215009002000,2,15,00,900,2000,0
2150090020000,215009002000,2,15,00,900,2000,0
2150090030000,215009003000,2,15,00,900,3000,0
2150090030000,215009003000,2,15,00,900,3000,0
2150090030000,215009003000,2,15,00,900,3000,0
2150090050000,215009005000,2,15,00,900,5000,0
2150090130000,215009013000,2,15,00,901,3000,0
2150090140000,215009014000,2,15,00,901,4000,0
2150090180000,215009018000,2,15,00,901,8000,0
2150090220000,215009022000,2,15,00,902,2000,0
2150090240000,215009024000,2,15,00,902,4000,0
2150100010000,215010001000,2,15,01,000,1000,0
2150100010000,215010001000,2,15,01,000,1000,0
2150110080000,215011008000,2,15,01,100,8000,0
2150110080000,215011008000,2,15,01,100,8000,0
2150110090000,215011009000,2,15,01,100,9000,0
2150110210000,215011021000,2,15,01,102,1000,0
2160010040000,216001004000,2,16,00,100,4000,0
2160030030000,216003003000,2,16,00,300,3000,0
2160040010000,216004001000,2,16,00,400,1000,0
2160040060000,216004006000,2,16,00,400,6000,0
2160050070000,216005007000,2,16,00,500,7000,0
2160050090000,216005009000,2,16,00,500,9000,0
2160050090000,216005009000,2,16,00,500,9000,0
