TMK13,Bedrooms
2270121630000,3.0
2270121630000,1.0
2270121640000,2.0
2270121660001,3.0
2270121660002,2.0
2270121670000,4.0
2270121670000,2.0
2270121670000,
2270121680000,2.0
2270121680000,2.0
2270121680000,
2270121690000,5.0
2270121710000,1.0
2270121720000,1.0
2270121720000,3.0
2270121730000,3.0
2270121730000,1.0
2270121740000,1.0
2270121750000,2.0
2270121750000,
2270121760000,3.0
2270121770002,2.0
2270121780000,3.0
2270121780000,
2270121790000,4.0
2270121800000,2.0
2270121810000,2.0
2270121820000,3.0
2270121830000,5.0
2270121830000,2.0
2270121840000,3.0
2270121840000,2.0
2270121850000,2.0
2270121850000,1.0
2270121860000,4.0
2270121860000,2.0
2270121870000,3.0
2270121870000,2.0
2270121890000,2.0
2270121900001,1.0
2270121900002,2.0
2270121910000,3.0
2270121910000,2.0
2270121930000,2.0
2270121930000,3.0
2270121940000,2.0
2270121940000,2.0
2270121950000,3.0
2270121960000,1.0
2270121960000,2.0
2270121970000,2.0
2270121980000,2.0
2270121980000,3.0
2270121990000,3.0
2270121990000,5.0
2270122000000,4.0
2270122000000,1.0
2270122020000,2.0
2270122020000,3.0
2270122030000,1.0
2270122040000,2.0
2270122050000,3.0
2270122060000,3.0
2270122060000,2.0
2270122070000,2.0
2270122080000,3.0
2270122090000,3.0
2270122100000,3.0
2270122110000,3.0
2270122110000,3.0
2270122120000,3.0
2270122130000,3.0
2270122140000,3.0
2270122180000,3.0
2270122190000,4.0
2270122190000,1.0
2270122200000,2.0
2270122210000,4.0
2270122220001,1.0
2270122220002,2.0
2270122230001,2.0
2270122230002,2.0
2270122240000,4.0
2270122250000,3.0
2270122270001,2.0
2270122270002,2.0
2270122280000,4.0
2270122280000,1.0
2270122290000,2.0
2270122290000,1.0
2270122300000,2.0
2270122310000,3.0
2270122320000,5.0
2270122350000,3.0
2270122350000,2.0
2270122360000,3.0
2270122370000,3.0
2270122370000,
2270122380000,2.0
2270122380000,1.0
2270122390000,5.0
2270122390000,1.0
2270122400000,2.0
2270122410000,3.0
2270122420000,3.0
2270122420000,1.0
2270122440000,3.0
2270122460000,4.0
2270122460000,2.0
2270122470000,4.0
2270122470000,5.0
2270122480000,3.0
2270122480000,2.0
2270122490000,3.0
2270122490000,3.0
2270122500000,3.0
2270122510000,1.0
2270122520000,2.0
2270122520000,2.0
2270122530000,2.0
2270122530000,2.0
2270122540000,1.0
2270122560000,2.0
2270122570000,2.0
2270122590000,4.0
2270122590000,1.0
2270122590000,
2270122610000,4.0
2270122610000,2.0
2270122620000,2.0
2270122620000,3.0
2270122630000,2.0
2270122630000,3.0
2270122640000,2.0
2270122640000,4.0
2270122640000,0.0
2270122650000,
2270122660000,1.0
2270122670000,2.0
2270122680000,
2270122690000,1.0
2270122700000,1.0
2270122720000,1.0
2270122720000,1.0
2270122730000,4.0
2270122730000,1.0
2270122750000,3.0
2270122750000,1.0
2270122800000,5.0
2270122800000,2.0
2270122830000,4.0
2270130030000,2.0
2270130030000,2.0
2270130040000,1.0
2270130040000,3.0
2270130060000,2.0
2270130060000,2.0
2270130070000,2.0
2270130090000,4.0
2270130100000,5.0
2270130100000,
2270130110000,1.0
2270130140000,4.0
2270130150000,3.0
2270130150000,2.0
2270130170000,2.0
2270130170000,3.0
2270130190000,5.0
2270130200000,1.0
2270130220000,3.0
2270130220000,2.0
2270130230000,3.0
2270130250000,4.0
2270130250000,1.0
2270130250000,1.0
2270130260001,3.0
2270130260002,1.0
2270130270000,3.0
2270130280000,3.0
2270130300000,3.0
2270130300000,3.0
2270130320000,3.0
2270130340000,3.0
2270130340000,1.0
2270130350000,2.0
2270130350000,2.0
2270130350000,2.0
2270130380000,4.0
2270130380000,1.0
2270130390000,1.0
2270130390000,3.0
2270130410000,3.0
2270130410000,3.0
2270130420000,2.0
2270130420000,2.0
2270130430000,4.0
2270130500000,8.0
2270130500000,
2270130510000,8.0
2270130520000,3.0
2270130530000,2.0
2270130530000,
2270130560000,2.0
2270130560000,1.0
2270130600000,3.0
2270130620000,3.0
2270130630000,3.0
2270130640000,3.0
2270130640000,2.0
2270130650000,4.0
2270130700000,2.0
2270130730000,3.0
2270130750000,3.0
2270130750000,2.0
2270130760000,1.0
2270130770000,1.0
2270130780001,1.0
2270130780003,4.0
2270130790000,1.0
2270130790000,1.0
2270130790000,1.0
2270130800000,3.0
2270130810000,5.0
2270130810000,2.0
2270130830000,3.0
2270130840000,3.0
2270130840000,2.0
2270130860000,9.0
2270130860000,2.0
2270130860000,2.0
2270130860000,2.0
2270130870000,1.0
2270130880000,3.0
2270130890000,5.0
2270130890000,1.0
2270130900000,4.0
2270130900000,3.0
2270130910000,3.0
2270130910000,2.0
2270130920000,3.0
2270130930000,4.0
2270130930000,2.0
2270130940000,3.0
2270130940000,
2270130950000,3.0
2270130950000,1.0
2270130970000,1.0
2270130980000,4.0
2270130990000,4.0
2270130990000,1.0
2270131000000,3.0
2270131010000,3.0
2270131010000,3.0
2270131020000,2.0
2270131020000,2.0
2270131040000,1.0
2270131040000,2.0
2270131050000,3.0
2270131060000,5.0
2270131060000,3.0
2270131070000,4.0
2270131070000,3.0
2270131080000,1.0
2270131080000,1.0
2270131090000,4.0
2270131090000,
2270131110000,3.0
2270131120000,2.0
2270131130000,1.0
2270131130000,1.0
2270131140000,2.0
2270131150000,3.0
2270131160000,2.0
2270131160000,1.0
2270131170000,2.0
2270131170000,3.0
2270131180000,3.0
2270131180000,2.0
2270131190000,2.0
2270131200000,1.0
2270131210000,1.0
2270131210000,1.0
2270131220000,3.0
2270131220000,1.0
2270131230001,3.0
2270131230002,2.0
2270131250000,3.0
2270131250000,2.0
2270131260000,3.0
2270131260000,2.0
2270131280000,2.0
2270131290000,1.0
2270131300000,1.0
2270131300000,1.0
2270131320000,3.0
2270131330000,2.0
2270131340000,4.0
2270131350000,2.0
2270131350000,1.0
2270131350000,1.0
2270131360000,2.0
2270131370000,3.0
2270131400000,4.0
2270131410000,2.0
2270131410000,3.0
2270131410000,3.0
2270131420000,3.0
2270131430000,3.0
2270131430000,1.0
2270131430000,
2270131440000,2.0
2270131450000,3.0
2270131450000,3.0
2270131460000,2.0
2270131470000,1.0
2270131470000,
2270131510000,2.0
2270131510000,3.0
2270131520000,
2270131520000,2.0
2270131540000,3.0
2270131540000,1.0
2270131560000,3.0
2270131560000,2.0
2270131570000,
2270131570000,3.0
2270131580000,2.0
2270131590001,2.0
2270131590002,3.0
2270131600001,3.0
2270131600001,
2270131610001,2.0
2270131610002,1.0
2270131620000,4.0
2270131630000,3.0
2270131630000,2.0
2270131640000,3.0
2270131640000,1.0
2270131650000,4.0
2270131660000,5.0
2270131660000,1.0
2270131670000,1.0
2270131670000,2.0
2270131670000,3.0
2270131680000,2.0
2270131690000,3.0
2270131690000,2.0
2270131700000,4.0
2270131700000,2.0
2270131710000,1.0
2270131740000,3.0
2270131740000,2.0
2270131740000,2.0
2270131750000,2.0
2270131760000,2.0
2270131770000,2.0
2270131790000,4.0
2270131830000,3.0
2270131830000,2.0
2270131840000,3.0
2270131850000,1.0
2270131850000,
2270131860000,3.0
2270131860000,2.0
2270131870000,3.0
2270131870000,2.0
2270131880000,3.0
2270131890000,3.0
2270131900000,0.0
2270131900000,2.0
2270131900000,0.0
2270131920000,2.0
2270131920000,2.0
2270131930000,1.0
2270131930000,3.0
2270131940000,3.0
2270131950000,2.0
2270131960000,3.0
2270131960000,2.0
2270131970000,2.0
2270131970000,2.0
2270131980000,2.0
2270131990000,2.0
2270131990000,3.0
2270132000000,3.0
2270132000000,2.0
2270132010000,2.0
2270132020000,2.0
2270132030001,2.0
2270132030002,2.0
2270132040000,1.0
2270132050001,2.0
2270132080000,2.0
2270132090000,2.0
2270132090000,2.0
2270132100000,2.0
2270132100000,2.0
2270132110000,2.0
2270132120000,3.0
2270132140000,2.0
2270132160001,4.0
2270132160002,3.0
2270132170000,3.0
2270132180000,3.0
2270140030000,4.0
2270140040000,2.0
2270140040000,2.0
2270140060000,3.0
2270140070000,3.0
2270140070000,3.0
2270140110000,4.0
2270140110000,3.0
2270140120000,4.0
2270140120000,1.0
2270140230000,1.0
2270140350000,4.0
2270140360002,2.0
2270140370001,3.0
2270140370002,3.0
2270140390000,3.0
2270140390000,3.0
2270140390000,3.0
2270140400000,3.0
2270140400000,2.0
2270140410000,3.0
2270140430000,2.0
2270140440000,3.0
2270140450000,3.0
2270140460000,3.0
2270140470000,2.0
2270140480000,3.0
2270140480000,2.0
2270140520000,3.0
2270140530001,2.0
2270140530002,3.0
2270140540000,3.0
2270140540000,1.0
2270140550000,4.0
2270140550000,3.0
2270140560000,3.0
2270140560000,1.0
2270140560000,
2270140570000,4.0
2270140580000,3.0
2270140590000,1.0
2270140590000,4.0
2270140620000,3.0
2270140650000,3.0
2270140660001,2.0
2270140660002,2.0
2270140670000,3.0
2270140670000,2.0
2270140690000,3.0
2270140700000,4.0
2270140700000,2.0
2270140720001,3.0
2270140720002,3.0
2270140730000,3.0
2270140740000,2.0
2270140750000,1.0
2270140760000,2.0
2270140760000,2.0
2270140810000,3.0
2270140820000,3.0
2270140820000,2.0
2270140840000,2.0
2270140850000,1.0
2270140860000,1.0
2270140860000,2.0
2270140870000,3.0
2270140880000,3.0
2270140890002,2.0
2270140910000,1.0
2270140910000,2.0
2270150040002,2.0
2270150040003,2.0
2270150050000,3.0
2270150050000,4.0
2270150170000,2.0
2270150170000,4.0
2270150260000,1.0
2270160010000,5.0
2270160010000,
2270160020001,3.0
2270160020002,3.0
2270160030001,
2270160030002,4.0
2270160040001,3.0
2270160040002,4.0
2270160060000,3.0
2270160060000,2.0
2270160080000,4.0
2270160090001,3.0
2270160090002,3.0
2270160090003,3.0
2270160090004,3.0
2270160090005,2.0
2270160110000,4.0
2270160110000,3.0
2270160130000,2.0
2270160140000,2.0
2270160150000,3.0
2270160170000,3.0
2270160170000,2.0
2270160180000,3.0
2270160180000,2.0
2270160180000,2.0
2270160190001,3.0
2270160190002,3.0
2270160200000,5.0
2270160250000,2.0
2270160250000,2.0
2270160260000,3.0
2270160270000,3.0
2270160280000,2.0
2270160290000,4.0
2270160290000,2.0
2270160300000,3.0
2270160300000,2.0
2270160310000,2.0
2270160310000,3.0
2270160320000,3.0
2270160320000,1.0
2270160350000,1.0
2270160350000,4.0
2270160360000,4.0
2270160360000,1.0
2270160370000,2.0
2270160370000,1.0
2270160380000,3.0
2270160390000,3.0
2270160390000,3.0
2270160400000,2.0
2270160410000,8.0
2270160420000,2.0
2270160420000,3.0
2270160430000,5.0
2270160430000,2.0
2270160440000,3.0
2270160440000,2.0
2270160450001,3.0
2270160450002,1.0
2270160460000,2.0
2270160460000,3.0
2270160470000,2.0
2270160480000,3.0
2270160490000,5.0
2270160490000,1.0
2270160500000,3.0
2270160500000,2.0
2270160510000,3.0
2270160510000,2.0
2270160520000,3.0
2270160520000,2.0
2270160530000,3.0
2270160540000,3.0
2270160550000,3.0
2270160560000,3.0
2270160570000,3.0
2270160580000,3.0
2270160590000,3.0
2270160600000,3.0
2270160610000,3.0
2270160620001,2.0
2270160620002,2.0
2270160620003,2.0
2270160620004,2.0
2270160620005,2.0
2270160620006,2.0
2270160620007,2.0
2270160630000,2.0
2270160640000,3.0
2270160650000,3.0
2270160660000,3.0
2270160690000,3.0
2270160700000,5.0
2270160710000,5.0
2270170010000,3.0
2270170010000,1.0
2270170010000,2.0
2270170020000,3.0
2270170020000,1.0
2270170030000,3.0
2270170040000,3.0
2270170050000,4.0
2270170060000,4.0
2270170070000,5.0
2270170080000,3.0
2270170090000,3.0
2270170110000,3.0
2270170120000,3.0
2270170130000,3.0
2270170140000,3.0
2270170160000,3.0
2270170170000,3.0
2270170180000,3.0
2270170190000,3.0
2270170200000,3.0
2270170210000,3.0
2270170220000,2.0
2270170230000,2.0
2270170240000,3.0
2270170250000,2.0
2270170260000,2.0
2270170270000,3.0
2270170280000,2.0
2270170290000,3.0
2270170300000,3.0
2270170310000,3.0
2270170320000,3.0
2270170330000,4.0
2270170340000,3.0
2270170350000,2.0
2270170360001,3.0
2270170360002,1.0
2270170370000,2.0
2270170380000,3.0
2270170390000,4.0
2270170400000,4.0
2270170410000,3.0
2270170420000,3.0
2270170430000,3.0
2270170440000,3.0
2270170450000,5.0
2270170450000,1.0
2270170460000,4.0
2270170480000,4.0
2270180010000,3.0
2270180030000,3.0
2270180040000,3.0
2270180050000,3.0
2270180060000,3.0
2270180070000,2.0
2270180080000,2.0
2270180090000,2.0
2270180100000,3.0
2270180120000,2.0
2270180130000,3.0
2270180140000,3.0
2270180150000,2.0
2270180160000,5.0
2270180170000,4.0
2270180180000,2.0
2270180200000,3.0
2270180210000,2.0
2270180220000,2.0
2270180230000,1.0
2270180240000,2.0
2270180250000,2.0
2270180260000,3.0
2270180270000,3.0
2270180280000,3.0
2270180290000,2.0
2270180310000,4.0
2270180320000,3.0
2270180330000,3.0
2270180340000,3.0
2270180350000,2.0
2270180360000,2.0
2270180360000,1.0
2270180370000,3.0
2270180380000,3.0
2270180390000,2.0
2270180400000,3.0
2270180440000,4.0
2270180450000,2.0
2270180450000,2.0
2270180460000,3.0
2270190010000,3.0
2270190040000,4.0
2270190040000,1.0
2270190050000,2.0
2270190060000,3.0
2270190060000,1.0
2270190070000,3.0
2270190070000,2.0
2270190080000,
2270190080000,4.0
2270190090000,3.0
2270190100000,3.0
2270190100000,1.0
2270190110000,1.0
2270190110000,0.0
2270190120000,3.0
2270190130000,3.0
2270190140000,5.0
2270190150000,2.0
2270190150000,2.0
2270190160000,3.0
2270190170000,3.0
2270190200001,3.0
2270190200002,4.0
2270190210000,3.0
2270190230000,4.0
2270190230000,1.0
2270190240000,3.0
2270190250000,3.0
2270190260000,2.0
2270190270000,3.0
2270190270000,1.0
2270190280000,3.0
2270190290000,4.0
2270190290000,1.0
2270190300000,3.0
2270190310000,4.0
2270190320000,2.0
2270190330000,2.0
2270190330000,
2270190340000,2.0
2270190350000,2.0
2270190350000,1.0
2270190360000,3.0
2270190370000,2.0
2270190380000,3.0
2270190390001,4.0
2270190390001,2.0
2270190390002,1.0
2270190400000,2.0
2270190410000,1.0
2270190410000,3.0
2270190420000,3.0
2270190420000,
2270190430000,3.0
2270190430000,3.0
2270190440000,3.0
2270190490000,5.0
2270200030000,3.0
2270200030000,1.0
2270200030000,1.0
2270200040000,2.0
2270200060000,3.0
2270200060000,2.0
2270200070000,3.0
2270200070000,2.0
2270200090000,3.0
2270200120000,3.0
2270200120000,2.0
2270200130000,3.0
2270200130000,2.0
2270210010000,4.0
2270210020000,3.0
2270210020000,4.0
2270210030000,5.0
2270210030000,2.0
2270210040000,5.0
2270210050000,3.0
2270210060000,3.0
2270210070000,3.0
2270210070000,2.0
2270210090000,1.0
2270210090000,3.0
2270210100000,3.0
2270210100000,1.0
2270210110000,3.0
2270210120000,3.0
2270210130000,3.0
2270210140000,3.0
2270210150000,4.0
2270210150000,3.0
2270210180000,2.0
2270210190000,3.0
2270210200000,3.0
2270210210000,5.0
2270210210000,2.0
2270210220000,1.0
2270210230000,4.0
2270210240000,2.0
2270210240000,3.0
2270210250000,3.0
2270210250000,4.0
2270210250000,3.0
2270210250000,2.0
2270220020000,1.0
2270220040000,3.0
2270220040000,2.0
2270220050000,2.0
2270220060000,
2270220060000,
2270220070000,3.0
2270220090000,3.0
2270220090000,3.0
2270220100000,3.0
2270220110000,3.0
2270220120000,2.0
2270220130000,3.0
2270220130000,2.0
2270220140000,5.0
2270220150000,3.0
2270220160000,3.0
2270220170000,3.0
2270220180000,4.0
2270220180000,2.0
2270220190000,3.0
2270220190000,3.0
2270220200000,2.0
2270220200000,3.0
2270220220001,4.0
2270220220002,2.0
2270220230000,2.0
2270220250000,2.0
2270220250000,2.0
2270220270000,2.0
2270220270000,
2270220280000,2.0
2270220280000,3.0
2270220290000,2.0
2270220290000,1.0
2270220310000,3.0
2270220310000,2.0
2270220320000,4.0
2270220340000,2.0
2270220340000,1.0
2270220340000,3.0
2270220350000,3.0
2270220350000,2.0
2270220360000,4.0
2270220380000,2.0
2270220380000,2.0
2270220390000,4.0
2270220390000,2.0
2270230030000,3.0
2270230030000,1.0
2270230060000,3.0
2270230070000,4.0
2270230070000,2.0
2270230080000,4.0
2270230080000,1.0
2270230090000,3.0
2270230100000,3.0
2270230110000,3.0
2270230110000,1.0
2270230120000,4.0
2270230120000,2.0
2270230120000,
2270230130000,3.0
2270230130000,2.0
2270230140000,1.0
2270230140000,4.0
2270230150000,3.0
2270230160000,2.0
2270230160000,2.0
2270230170000,3.0
2270230170000,1.0
2270230190000,3.0
2270230230000,4.0
2270240020000,3.0
2270240030000,3.0
2270240030000,3.0
2270240040000,3.0
2270240040000,2.0
2270240060000,3.0
2270240080000,2.0
2270240090000,5.0
2270240090000,2.0
2270240100000,3.0
2270240100000,2.0
2270240110000,3.0
2270240110000,
2270240120000,3.0
2270240130000,3.0
2270240130000,2.0
2270240140000,3.0
2270240140000,2.0
2270240150000,3.0
2270240150000,3.0
2270240150000,3.0
2270240180000,4.0
2270240180000,2.0
2270240210000,2.0
2270240220000,3.0
2270240220000,4.0
2270240230000,2.0
2270240230000,2.0
2270240250000,3.0
2270240260000,3.0
2270240260000,2.0
2270240270000,3.0
2270240280000,4.0
2270240290000,2.0
2270240290000,2.0
2270240300000,3.0
2270240310000,4.0
2270240310000,1.0
2270240320000,5.0
2270240340000,3.0
2270240350000,3.0
2270240350000,3.0
2270240360001,3.0
2270240360002,3.0
2270240370000,2.0
2270240390000,3.0
2270240400000,1.0
2270240400000,1.0
2270240410000,2.0
2270240430000,3.0
2270240430000,5.0
2270240440000,3.0
2270240440000,2.0
2270240450000,1.0
2270240460000,3.0
2270240470000,3.0
2270240480000,3.0
2270240480000,2.0
2270250010001,2.0
2270250010002,3.0
2270250020000,3.0
2270250030000,3.0
2270250040000,2.0
2270250040000,4.0
2270250050000,3.0
2270250060000,3.0
2270250060000,3.0
2270250070000,3.0
2270250070000,2.0
2270250090000,3.0
2270250090000,2.0
2270250110000,2.0
2270250110000,2.0
2270250120000,3.0
2270250130000,2.0
2270250140000,4.0
2270250140000,0.0
2270250140000,2.0
2270250150000,3.0
2270250150000,2.0
2270250170001,3.0
2270250170002,2.0
2270250180000,2.0
2270250180000,3.0
2270250190000,3.0
2270250200000,4.0
2270250210000,4.0
2270250240000,3.0
2270250240000,3.0
2270250250000,3.0
2270250270000,1.0
2270250280000,4.0
2270250290000,4.0
2270260010000,3.0
2270260010000,2.0
2270260010000,2.0
2270260020000,6.0
2270260020000,3.0
2270260030001,2.0
2270260030002,3.0
2270260050000,4.0
2270260050000,1.0
2270260060000,3.0
2270260060000,1.0
2270260070000,2.0
2270260070000,4.0
2270260090001,3.0
2270260090002,1.0
2270260110000,3.0
2270260120000,3.0
2270260130000,3.0
2270260140000,3.0
2270260150000,6.0
2270260160000,3.0
2270260160000,1.0
2270260170000,2.0
2270260170000,2.0
2270260180000,3.0
2270260180000,2.0
2270260190000,4.0
2270260200000,3.0
2270260200000,1.0
2270260210000,3.0
2270260230000,3.0
2270260240000,4.0
2270260250000,4.0
2270260260000,3.0
2270260270000,3.0
2270260280000,1.0
2270260280000,1.0
2270260290000,2.0
2270260300000,1.0
2270260300000,4.0
2270260300000,2.0
2270260320000,3.0
2270260320000,3.0
2270260340000,3.0
2270270010000,2.0
2270270030000,4.0
2270270030000,2.0
2270270040000,3.0
2270270050000,2.0
2270270050000,3.0
2270270060000,2.0
2270270060000,2.0
2270270070000,6.0
2270270070000,2.0
2270270070000,2.0
2270270080000,3.0
2270270080000,2.0
2270270090000,3.0
2270270090000,2.0
2270270100000,3.0
2270270100000,2.0
2270270110000,3.0
2270270120000,2.0
2270270120000,3.0
2270270120000,3.0
2270270130000,4.0
2270270150000,3.0
2270270150000,3.0
2270270150000,
2270270160000,3.0
2270270160000,3.0
2270270160000,1.0
2270270170000,3.0
2270270180000,3.0
2270270180000,2.0
2270270190000,1.0
2270270190000,2.0
2270270200000,3.0
2270270210000,1.0
2270270210000,1.0
2270270220000,2.0
2270270220000,
2270270230000,4.0
2270270250000,3.0
2270270250000,2.0
2270270260000,2.0
2270270270000,2.0
2270280010000,7.0
2270280010000,2.0
2270280020000,4.0
2270280020000,2.0
2270280030000,3.0
2270280040001,3.0
2270280040002,2.0
2270280050000,3.0
2270280050000,2.0
2270280070000,3.0
2270280070000,2.0
2270280080000,1.0
2270280080000,3.0
2270280090000,3.0
2270280090000,2.0
2270280100000,3.0
2270280100000,2.0
2270280110000,2.0
2270280110000,
2270290010000,2.0
2270290010000,5.0
2270290020000,2.0
2270290030000,3.0
2270290040000,5.0
2270290040000,1.0
2270290040000,
2270290040000,1.0
2270290050000,3.0
2270290060000,3.0
2270290070000,1.0
2270290080000,1.0
2270290090000,1.0
2270290100000,2.0
2270290100000,2.0
2270290110000,2.0
2270290110000,2.0
2270290120000,3.0
2270290130000,5.0
2270290130000,
2270290140000,1.0
2270290140000,3.0
2270290150000,3.0
2270290150000,2.0
2270290160000,2.0
2270290160000,2.0
2270290170000,2.0
2270290180000,2.0
2270290180000,4.0
2270290190000,1.0
2270290200000,3.0
2270290200000,1.0
2270290210000,3.0
2270290210000,2.0
2270290220000,1.0
2270290220000,2.0
2270300010000,1.0
2270300010000,2.0
2270300010000,2.0
2270300020000,1.0
2270300020000,1.0
2270300020000,
2270300020000,3.0
2270300030000,2.0
2270300030000,
2270300050001,3.0
2270300050002,3.0
2270300060000,4.0
2270300060000,
2270300070000,3.0
2270300080000,4.0
2270300080000,1.0
2270300090000,1.0
2270300090000,3.0
2270300100000,4.0
2270300110000,
2270300110000,1.0
2270300120000,2.0
